Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.dk.kl.gateway.care.json	17077	-	0	0	0	0	0	0	23	181	0	0	0	0	0	0	0	1	0	0	246	185	0	0	0	5	0	5
fsh-generated/resources/Condition-ProblemerMedPersonligPleje.json	1041	9	1	0	0	1	0	0	1	203	0	0	0	0	0	0	0	0	0	0	46	60	0	0	0	0	0	0
fsh-generated/resources/Observation-OpleverIkkeBegraensningerMedVaskeSig.json	737	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	16	112	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FSIIICareGoalTypes.json	536	7	1	0	1	0	0	0	0	1191	0	0	0	0	0	0	0	0	0	0	17	13777	0	1	0	1	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-citizens-own-observation.json	8377	105	0	0	0	0	0	958	0	624	0	0	2	0	0	0	0	4	0	0	512	4870	0	0	0	9	2	3
fsh-generated/resources/ValueSet-FSIIICareConditions.json	596	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	35	425	0	0	0	1	0	0
fsh-generated/resources/Observation-EgensomsorgBegraensningerOmkringKropspleje.json	767	11	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	18	65	0	0	0	0	0	0
fsh-generated/resources/Goal-ForventetIngenBegraensninger.json	1281	4	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	30	34	0	0	0	0	0	0
fsh-generated/resources/Bundle-b1c5348b-fe9f-4afc-96ff-8c42b6c6c7ff.json	15165	32	0	0	0	0	69	0	1	517	0	0	0	0	0	0	0	0	0	0	87	189	0	0	0	0	0	0
fsh-generated/resources/Bundle-3304e5f8-4b3f-4c19-8c68-e36c573f3f98.json	31758	70	1	0	0	0	84	0	1	171	0	0	0	0	0	0	0	0	0	0	160	234	0	0	0	0	0	1
fsh-generated/resources/Procedure-Saarbehandling.json	474	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	20	50	0	0	0	0	0	0
fsh-generated/resources/Patient-TestPerson.json	461	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	35	0	0	0	0	0	0
fsh-generated/resources/Observation-PersonligHygiejneFortsaettes.json	693	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	35	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-matter-of-interest-observation.json	6069	76	0	0	0	0	0	539	0	436	0	0	0	0	0	0	0	1	0	0	389	2248	0	0	0	6	0	3
fsh-generated/resources/StructureDefinition-klgateway-care-condition.json	8580	103	0	0	0	0	0	579	1	574	0	0	0	0	0	0	0	0	0	0	492	3108	0	0	0	8	0	3
fsh-generated/resources/StructureDefinition-klgateway-care-encounter.json	5847	89	0	0	0	0	0	753	0	656	0	0	0	0	0	0	0	1	0	0	527	2367	0	0	0	8	0	4
fsh-generated/resources/Bundle-1652f2a9-510a-4cd3-8fc4-8b69d0ffedae.json	5754	12	1	0	0	0	8	0	0	70	0	0	0	0	0	0	0	0	0	0	51	88	0	0	0	0	0	0
