Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.gateway.json	24543	-	0	0	0	0	0	0	5	170	0	0	0	0	0	0	0	1	0	0	150	554	0	0	0	7	0	1
fsh-generated/resources/Bundle-0c1112c3-77b5-4d85-965c-0c26228ec7ef.json	6407	8	1	0	0	1	27	0	0	3152	0	0	0	0	0	0	0	0	1	0	44	146	0	0	0	0	0	0
fsh-generated/resources/Bundle-1652f2a9-510a-4cd3-8fc4-8b69d0ffedae.json	5677	8	0	0	0	0	3	0	1	20	0	0	0	0	0	0	0	1	0	0	37	133	0	0	1	0	0	0
fsh-generated/resources/Bundle-3304e5f8-4b3f-4c19-8c68-e36c573f3f98.json	30989	7	0	0	0	0	20	0	1	139	0	0	0	0	0	0	0	0	0	0	127	327	0	0	0	0	0	0
fsh-generated/resources/Bundle-374484d0-00cb-4b63-94d1-a0d984afc339.json	8786	6	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	51	101	0	0	0	0	0	0
fsh-generated/resources/Bundle-3c4919f9-aec9-485f-808a-3f9ff6c95786.json	6706	8	0	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	42	76	0	0	0	0	0	0
fsh-generated/resources/Bundle-4768772b-67f3-4468-9a2f-ee9a0254a323.json	7920	7	1	0	0	0	9	0	1	26	0	0	0	0	0	0	0	1	0	0	54	96	0	0	0	0	0	1
fsh-generated/resources/Bundle-5c20b1b0-ec06-4d25-89e2-13521ebcf642.json	22075	10	0	0	0	0	6	0	0	53	0	0	0	0	0	0	0	0	0	0	108	208	0	0	0	0	0	0
fsh-generated/resources/Bundle-616ce3ef-b7e8-46e1-aefc-ff5bde81b153.json	4829	7	0	0	0	0	3	0	1	12	0	0	0	0	0	0	0	0	0	0	42	73	0	0	0	0	0	0
fsh-generated/resources/Bundle-643c3e42-ab90-4354-9b98-f01b4740d3d9.json	33929	11	0	0	0	0	7	0	1	69	0	0	0	0	0	0	0	0	0	0	147	376	0	0	0	0	0	0
fsh-generated/resources/Bundle-832c69db-98b5-4aee-ab00-c24967e89d25.json	14575	9	0	0	0	0	5	0	0	35	0	0	0	0	0	0	0	1	0	0	70	162	0	0	0	0	0	0
fsh-generated/resources/Bundle-89071c96-e053-40d5-8873-105b7bad40f9.json	23805	6	0	0	0	0	4	0	1	52	0	0	0	0	0	0	0	0	0	0	99	251	0	0	0	0	0	0
fsh-generated/resources/Bundle-8ec154f2-1429-4a41-aca7-f900e1d3bee2.json	11220	5	0	0	0	0	5	0	1	30	0	0	0	0	0	0	0	0	0	0	64	164	0	0	0	0	0	0
fsh-generated/resources/Bundle-TestIncrementalDelivery.json	19881	7	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	46	143	0	0	0	0	0	0
fsh-generated/resources/Bundle-TestPersonReport.json	15903	6	0	0	0	0	4	0	0	43	0	0	0	0	0	0	0	0	0	0	81	173	0	0	0	0	0	1
fsh-generated/resources/Bundle-abc81b1f-b3ba-41f0-9f4b-2fc4df5aaabb.json	5754	6	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	0	0	51	88	0	0	0	0	0	0
fsh-generated/resources/Bundle-b1c5348b-fe9f-4afc-96ff-8c42b6c6c7ff.json	14952	7	0	0	0	0	4	0	1	28	0	0	0	0	0	0	0	0	0	0	95	158	0	0	0	0	0	0
fsh-generated/resources/Bundle-bad12c80-85ff-4b36-8396-414a1b58cd0d.json	4780	4	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	34	75	0	0	0	0	0	0
fsh-generated/resources/Bundle-cc93afc5-7849-4895-84eb-00bb5c129c0b.json	4116	5	1	0	0	0	2	0	1	10	0	0	0	0	0	0	0	0	0	0	35	71	0	0	0	0	0	0
fsh-generated/resources/Bundle-d54206de-c95b-4c53-9517-6eb155dca99a.json	7739	8	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	0	0	0	44	112	0	0	0	0	0	0
fsh-generated/resources/Bundle-d85460fb-b39e-4cf7-9750-12be44417dfd.json	9202	7	0	0	0	0	3	0	0	19	0	0	0	0	0	0	0	0	0	0	68	96	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-klgateway.json	5191	6	0	0	0	0	0	0	1	71	0	0	0	0	0	0	0	0	0	0	67	81	0	0	0	2	0	0
fsh-generated/resources/CarePlan-Dialyse.json	591	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	42	0	0	0	0	0	0
fsh-generated/resources/CarePlan-PersonligHygiejne.json	804	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	42	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LocallyDefinedInterventions.json	429	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	10424	0	0	0	0	0	0
fsh-generated/resources/Condition-ProblemerMedPersonligPleje.json	1001	5	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	24	50	0	0	0	0	0	0
fsh-generated/resources/Condition-VaskeSigLetteBegraensninger.json	1305	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	47	0	0	0	0	0	0
fsh-generated/resources/Condition-VaskeSigLetteBegraensningerNy.json	1076	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0
fsh-generated/resources/Encounter-LeveringAfDialyse.json	877	6	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	25	38	0	0	0	0	0	0
fsh-generated/resources/Encounter-NaesteOpfoelgning.json	759	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	38	0	0	0	0	0	0
fsh-generated/resources/Encounter-NaesteOpfoelgningsdato.json	619	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	33	0	0	0	0	0	0
fsh-generated/resources/Goal-ForventetIngenBegraensninger.json	1184	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	46	0	0	0	0	0	0
fsh-generated/resources/Observation-DialyseFortsaettes.json	646	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	47	0	0	0	0	0	0
fsh-generated/resources/Observation-EgensomsorgBegraensninger.json	451	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	39	0	0	0	0	0	0
fsh-generated/resources/Observation-EgensomsorgBegraensningerOmkringKropspleje.json	713	6	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0
fsh-generated/resources/Observation-OpleverIkkeBegraensningerMedVaskeSig.json	682	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	42	0	0	0	0	0	0
fsh-generated/resources/Observation-PersonligHygiejneFortsaettes.json	666	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	24	45	0	0	0	0	0	0
fsh-generated/resources/Observation-PersonligPlejeFortsaettes.json	673	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	48	0	0	0	0	0	1
fsh-generated/resources/Observation-UdfoererSelvVaskeSig.json	666	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0
fsh-generated/resources/Observation-VaskeSigFortsaettes.json	668	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	46	0	0	0	0	0	0
fsh-generated/resources/Patient-TestPerson.json	490	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0
fsh-generated/resources/Patient-TestPersonError.json	494	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	28	0	0	0	0	0	0
fsh-generated/resources/Procedure-Saarbehandling.json	447	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnInterventionExtension.json	1738	4	0	0	0	0	0	19	1	49	0	0	0	0	0	0	0	0	0	0	74	1037	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-DeliveryType.json	1375	5	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	77	504	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-citizen.json	5288	4	0	0	0	0	0	134	0	39	0	0	0	0	0	0	0	1	0	0	512	1516	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-citizens-own-observation.json	7588	5	1	0	0	0	0	249	0	43	0	0	1	0	0	0	0	1	0	0	524	1220	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-klgateway-care-completed-intervention.json	6520	4	0	0	0	0	0	84	0	151	0	0	0	0	0	0	0	1	0	0	433	1093	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-klgateway-care-condition.json	7763	4	0	0	0	0	0	41	0	34	0	0	0	0	0	0	0	2	0	0	515	1111	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-delivery-report.json	4345	3	0	0	0	0	0	148	0	21	0	0	0	0	0	0	0	1	0	0	244	656	0	0	0	8	0	1
