Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-kl.dk.fhir.rehab.json	11562	-	0	0	0	0	0	0	2	40	0	0	0	0	0	0	0	0	0	0	81	45	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ServiceRequestTypes140.json	955	7	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	11	21806	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-encounter.json	6465	18	0	0	0	0	0	169	0	109	0	0	0	0	0	0	0	1	0	0	302	1792	0	0	0	7	0	0
fsh-generated/resources/ServiceRequest-RuddiGGOPInformation.json	1327	8	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	23	15	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ServiceRequestStatusReasons140.json	931	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	83	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-klgateway-140-condition.json	6640	18	0	0	0	0	0	112	0	161	0	0	0	0	0	0	0	1	0	0	261	655	0	0	0	5	0	1
fsh-generated/resources/Organization-UdfoererAfRuddisRehab.json	326	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-RuddiKontakt1Traening.json	679	4	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CarePlanCategories140.json	639	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	72	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnServiceRequestExtension.json	1673	7	0	0	0	0	0	15	0	21	0	0	0	0	0	0	0	0	0	0	32	132	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CancellationTypes.json	1351	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	77	0	0	0	0	0	0
fsh-generated/resources/Encounter-RuddiKontaktUndersoegelse.json	694	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
fsh-generated/resources/CarePlan-RuddiFunctionalTraening.json	1457	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Patient-RuddiTestBerggren.json	491	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/CarePlan-RuddiTraening.json	1445	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Condition-RuddiTilstand.json	1011	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Condition-RuddiAktionsdiagnoseGGOP.json	602	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-servicerequest.json	10908	12	0	0	0	0	0	151	0	138	0	0	0	0	0	0	0	0	0	0	225	464	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-DeliveryType.json	1490	5	1	0	0	0	0	11	0	19	0	0	0	0	0	0	0	0	0	0	23	120	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-citizen.json	5132	8	0	0	0	0	0	96	0	87	0	0	0	0	0	0	0	1	0	0	224	457	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-klgateway-140-planned-intervention.json	15010	14	0	0	0	0	0	169	0	149	0	0	0	0	0	0	0	1	0	0	262	667	0	0	0	8	0	0
fsh-generated/resources/ValueSet-DeliveryTypes140.json	621	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	31	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-organization.json	3292	6	0	0	0	0	0	66	0	60	0	0	0	0	0	0	0	0	0	0	187	293	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-Tempcodes.json	2652	5	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	19	29	0	0	0	0	0	0
fsh-generated/resources/CarePlan-RuddiTraeningsforloeb.json	972	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Organization-AfsenderAfRuddisGGOP.json	324	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-PreconditionDate.json	1461	5	0	0	0	0	0	14	0	18	0	0	0	0	0	0	0	0	0	0	21	111	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ServiceTypes140.json	523	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	31	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-BasedOnCarePlanExtension.json	1849	5	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	25	116	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-care-plan.json	10123	11	0	0	0	0	0	96	0	115	0	0	1	0	0	0	0	1	0	0	182	336	0	0	0	5	0	0
fsh-generated/resources/Bundle-RuddiIndberetningsrapport.json	14869	12	0	0	0	0	20	0	0	38	0	0	0	0	0	0	0	0	0	0	62	18	0	0	0	0	0	0
fsh-generated/resources/CarePlan-RuddiTerapeutfagligUndersoegelse.json	1476	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-delivery-report.json	5705	8	0	0	0	0	0	101	0	146	0	0	0	0	0	0	0	0	0	0	235	465	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-klgateway-140-focus-condition.json	5540	8	0	0	0	0	0	95	0	102	0	0	0	0	0	0	0	1	0	0	319	436	0	0	0	6	1	1
