Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.term.json	18416	-	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	110	203	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-KLCommonproprietary.json	401	4	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	2181	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-NPU.json	1828	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	31	70	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CancellationTypes.json	628	5	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	26	4355	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLCarePlanCategoryCodes.json	639	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	111	0	0	1	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodes.json	616	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	98	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFFB.json	681	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	80	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFSIII.json	696	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	85	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationCodesFSIII.json	785	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	86	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationResultCodesFSIII.json	683	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	115	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLComplicationCodesSCT.json	534	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	81	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionADCodesFFB.json	1866	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	29	190	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodes.json	913	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	25	1170	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFFB.json	687	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	312	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFSIII.json	826	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	945	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesHomeCare.json	2698	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	354	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesNursing.json	5889	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	39	495	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesPrevention.json	1368	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	154	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesTheraphy.json	3332	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	32	238	0	0	0	0	0	1
fsh-generated/resources/ValueSet-KLConditionFFCodesFFB.json	1373	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	202	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionOCodesFFB.json	620	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	72	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionsAndTargetGroupsFFB.json	616	5	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	21	572	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConsentToLiasing.json	659	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	111	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEncounterTypes.json	739	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22	104	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodes.json	640	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodesSCT.json	599	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	461	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodes.json	563	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	21	98	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodesFFB.json	578	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	72	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodesFSIII.json	800	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	92	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLGeneralInformationFSIII.json	848	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	147	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLGoalTypeCodes.json	615	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	91	0	0	0	0	0	0
