Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.dk.kl.gateway.municipality-care-data.json	17780	-	0	0	0	0	0	0	23	5592	0	0	0	0	0	0	0	0	0	0	417	603	0	0	1	4	0	12
fsh-generated/resources/Condition-ProblemerMedPersonligPleje.json	1087	67	1	0	0	1	0	0	0	219	0	0	0	0	0	0	0	0	0	0	58	103	0	0	0	0	0	0
fsh-generated/resources/Observation-OpleverIkkeBegraensningerMedVaskeSig.json	760	20	1	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	27	46	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FSIIICareGoalTypes.json	558	6	0	0	0	0	0	0	0	1237	0	0	0	0	0	0	0	0	0	0	20	13453	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-citizens-own-observation.json	8514	7347	0	0	0	0	0	24001	2	23739	0	0	6	0	0	0	0	2	0	0	1025	5937	0	1	0	8	3	4
fsh-generated/resources/ValueSet-FSIIICareConditions.json	618	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	40	364	0	0	0	0	0	0
fsh-generated/resources/Observation-EgensomsorgBegraensningerOmkringKropspleje.json	813	49	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	62	72	0	0	0	0	0	0
fsh-generated/resources/Goal-ForventetIngenBegraensninger.json	1304	11	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	36	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-incremental-delivery.json	2465	2044	0	0	0	0	0	31681	0	12910	0	0	0	0	0	0	0	3	0	0	499	2528	0	0	0	7	0	3
fsh-generated/resources/Bundle-b1c5348b-fe9f-4afc-96ff-8c42b6c6c7ff.json	15579	441	1	0	0	0	92	0	1	732	0	0	0	0	0	0	0	0	0	0	291	414	0	0	0	0	0	2
fsh-generated/resources/Bundle-3304e5f8-4b3f-4c19-8c68-e36c573f3f98.json	32425	559	0	0	0	0	143	0	1	547	0	0	0	0	0	0	0	0	0	0	534	810	0	0	0	0	0	0
fsh-generated/resources/Procedure-Saarbehandling.json	497	4	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0
fsh-generated/resources/Patient-TestPerson.json	484	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	24	0	0	0	0	0	0
fsh-generated/resources/Observation-PersonligHygiejneFortsaettes.json	716	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	23	31	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-klgateway-care-matter-of-interest-observation.json	6183	5672	0	0	0	0	0	18310	0	18586	0	0	0	0	0	0	0	0	0	0	765	2928	0	0	0	7	1	3
fsh-generated/resources/StructureDefinition-klgateway-care-condition.json	8694	7919	0	0	0	0	0	25602	0	26038	0	0	1	0	0	0	0	1	0	0	1023	3898	0	0	0	7	0	4
fsh-generated/resources/StructureDefinition-klgateway-care-encounter.json	5892	6857	1	0	0	0	0	28373	0	28536	0	0	0	0	0	0	0	1	0	0	1105	3168	0	0	0	8	0	5
