Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-kl.dk.fhir.term.json	18020	-	0	0	0	0	0	0	17	238	0	0	0	0	0	0	0	1	0	0	247	222	0	0	1	18	0	6
input/vocabulary/CodeSystem-FFB.json	54150	101	3	0	0	0	0	0	15	114	0	0	1	0	0	0	0	0	0	0	273	6554	0	0	0	10	0	3
input/vocabulary/CodeSystem-FSIII.json	64886	142	1	0	0	0	0	0	2	139	0	0	1	0	0	0	0	2	0	0	295	493	0	0	0	9	0	1
input/vocabulary/CodeSystem-KLCommonCareSocialCodes.json	9338	34	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	84	160	0	0	0	3	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodes.json	616	8	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	18	12574	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-NPU.json	1828	15	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	19	166	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLInformationCodes.json	1055	10	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	14	2429	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLImportanceLevelCodesFSIII.json	606	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10	164	0	0	0	1	0	1
fsh-generated/resources/ValueSet-KLConditionADCodesFFB.json	1866	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	266	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLNursingInterventionsFSIII.json	804	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	173	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLInterventionsFSIII.json	829	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	4157	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLInterventions.json	929	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	6432	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLGoalTypeCodes.json	615	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	134	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KLCommonproprietary.json	401	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	99	0	0	0	2	0	0
fsh-generated/resources/ValueSet-KLTrainingInterventionsFSIII.json	626	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	115	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodes.json	913	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	12622	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFSIII.json	826	8	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	9989	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFFB.json	687	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	2696	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLInterventionsFFB.json	2766	19	0	0	0	0	0	0	0	1057	0	0	0	0	0	0	0	0	0	0	21	155	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodes.json	563	8	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	9	2510	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodes.json	640	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	116	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLNursingAreasFSIII.json	1068	11	0	0	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	14	128	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConsentToLiasing.json	659	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	113	0	0	0	0	0	0
