Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.term.json	18416	-	0	0	0	0	0	0	9	113	0	0	0	0	0	0	0	1	0	0	163	539	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-KLCommonproprietary.json	401	11	1	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	3563	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NPU.json	1828	8	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	153	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CancellationTypes.json	628	7	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	24	5957	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCarePlanCategoryCodes.json	639	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	139	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodes.json	616	7	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	23	135	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFFB.json	681	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	115	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFSIII.json	696	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	115	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationCodesFSIII.json	785	7	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	28	114	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationResultCodesFSIII.json	683	6	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	24	135	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLComplicationCodesSCT.json	534	6	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	22	257	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionADCodesFFB.json	1866	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	272	0	0	1	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodes.json	913	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	1384	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFFB.json	687	5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	23	329	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFSIII.json	826	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	1057	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesHomeCare.json	2698	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	385	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesNursing.json	5889	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	0	43	493	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesPrevention.json	1368	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	26	176	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesTheraphy.json	3332	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	281	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionFFCodesFFB.json	1373	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	217	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionOCodesFFB.json	620	4	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	94	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionsAndTargetGroupsFFB.json	616	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	483	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConsentToLiasing.json	659	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	87	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLEncounterTypes.json	739	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	111	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodes.json	640	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodesSCT.json	599	4	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	26	588	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodes.json	563	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	136	0	0	0	0	0	0
