Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.term.json	18628	-	0	0	0	0	0	0	5	65	0	0	0	0	0	0	0	1	0	0	152	470	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-KLCommonproprietary.json	401	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	22	2977	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NPU.json	1828	5	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	32	130	0	0	1	1	0	0
fsh-generated/resources/Parameters-expParam.json	279	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	49	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CancellationTypes.json	628	4	1	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	22	2857	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCarePlanCategoryCodes.json	639	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	134	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodes.json	616	7	1	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	21	129	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFFB.json	681	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	111	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLChangeValueCodesFSIII.json	696	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	105	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationCodesFSIII.json	785	6	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	23	115	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLCitizenObservationResultCodesFSIII.json	683	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	23	142	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLComplicationCodesSCT.json	534	4	0	0	0	0	0	0	0	3210	0	0	0	0	0	0	0	0	0	0	22	248	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionADCodesFFB.json	1866	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	25	233	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodes.json	913	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	1349	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFFB.json	687	5	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	337	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesFSIII.json	826	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	947	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesHomeCare.json	2698	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	339	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesNursing.json	5889	6	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	44	464	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConditionCodesPrevention.json	1368	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	233	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionCodesTheraphy.json	3332	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	267	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionFFCodesFFB.json	1373	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	182	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionOCodesFFB.json	620	4	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	76	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLConditionsAndTargetGroupsFFB.json	616	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	444	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLConsentToLiasing.json	659	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	84	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEncounterTypes.json	739	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	100	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodes.json	640	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	91	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLEvaluationTypeCodesSCT.json	599	3	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	21	611	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodes.json	563	4	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	107	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodesFFB.json	578	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	76	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLFollowUpCodesFSIII.json	800	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	108	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLGeneralInformationFSIII.json	848	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	21	147	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLGoalTypeCodes.json	615	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	84	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLHomeCareAreasFSIII.json	1144	5	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	26	140	0	0	0	1	0	0
fsh-generated/resources/ValueSet-KLHomeCareInterventionsFSIII.json	5165	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	39	310	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLImportanceLevelCodesFSIII.json	853	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	89	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLInformationCodes.json	1055	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	373	0	0	0	0	0	0
fsh-generated/resources/ValueSet-KLInformationGatheringInvestigationCodes.json	691	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	382	0	0	0	0	0	0
