Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.prevention.json	14955	-	0	0	0	0	0	0	5	79	0	0	0	0	0	0	0	1	0	0	130	286	0	0	1	5	0	1
fsh-generated/resources/Bundle-5135080e-fbaf-4575-afe6-f037d4541e06.json	3793	11	1	0	0	0	22	0	0	1542	0	0	0	0	0	0	0	0	0	0	39	61	0	0	0	0	0	0
fsh-generated/resources/Bundle-738ec570-6bb6-4690-9a88-1dbed46d65ed.json	11763	9	0	0	0	0	7	0	0	198	0	0	0	0	0	0	0	0	0	0	65	114	0	0	0	0	0	1
fsh-generated/resources/Bundle-88889c22-b86d-4ceb-81d8-38a158f12bf4.json	8871	10	1	0	0	0	4	0	1	122	0	0	0	0	0	0	0	0	0	0	62	101	0	0	0	0	0	0
fsh-generated/resources/Bundle-8c3f35d7-7437-4fcf-90d2-49e04701d0ec.json	8864	8	0	0	0	0	3	0	0	136	0	0	0	0	0	0	0	0	0	0	67	86	0	0	0	0	0	0
fsh-generated/resources/Bundle-974cabc7-d2e0-4db0-bfa4-6cd5af7103de.json	5853	6	0	0	0	0	11	0	0	105	0	0	0	0	0	0	0	0	0	0	41	66	0	0	0	0	0	0
fsh-generated/resources/Bundle-BrunoIndberetningsrapport.json	12705	8	0	0	0	0	5	0	1	196	0	0	0	0	0	0	0	1	0	0	71	123	0	0	0	0	0	0
fsh-generated/resources/Bundle-e87d5e68-e5f3-476f-988f-4efda86b0645.json	5838	7	1	0	0	0	3	0	0	78	0	0	0	0	0	0	0	0	0	0	43	52	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoAfklarendeSamtale.json	1488	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	22	34	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoKostvejledning.json	1584	5	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	25	41	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoKostvejledningValidationError.json	1520	5	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	28	38	0	1	0	0	0	0
fsh-generated/resources/CarePlan-BrunoforloebKost.json	758	6	1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoforloebKostAfbrudt.json	1001	7	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	22	30	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoforloebKostAfbrudtValidationerror.json	779	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	20	27	0	0	0	0	0	0
fsh-generated/resources/CarePlan-BrunoforloebKostValidationerror.json	773	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	20	27	0	0	0	0	0	0
