Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-kl.dk.fhir.gateway.json	24543	-	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	112	257	0	0	0	4	0	0
fsh-generated/resources/Bundle-0c1112c3-77b5-4d85-965c-0c26228ec7ef.json	6407	4	1	0	0	0	5	0	0	2226	0	0	0	0	0	0	0	0	0	0	38	51	0	0	0	0	0	0
fsh-generated/resources/Bundle-1652f2a9-510a-4cd3-8fc4-8b69d0ffedae.json	5677	4	0	0	0	0	3	0	1	6	0	0	0	0	0	0	0	0	0	0	37	46	0	0	0	0	0	0
fsh-generated/resources/Bundle-3304e5f8-4b3f-4c19-8c68-e36c573f3f98.json	30989	6	1	0	0	0	6	0	0	48	0	0	0	0	0	0	0	0	0	0	122	170	0	0	0	0	0	1
fsh-generated/resources/Bundle-374484d0-00cb-4b63-94d1-a0d984afc339.json	8786	6	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	47	64	0	0	0	0	0	0
fsh-generated/resources/Bundle-3c4919f9-aec9-485f-808a-3f9ff6c95786.json	6706	3	0	0	0	0	4	0	1	7	0	0	0	0	0	0	0	0	0	0	41	63	0	0	0	0	0	0
fsh-generated/resources/Bundle-4768772b-67f3-4468-9a2f-ee9a0254a323.json	7920	4	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	45	72	0	0	0	0	0	0
fsh-generated/resources/Bundle-5c20b1b0-ec06-4d25-89e2-13521ebcf642.json	22075	6	1	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	88	157	0	0	0	0	0	0
fsh-generated/resources/Bundle-616ce3ef-b7e8-46e1-aefc-ff5bde81b153.json	4829	6	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	32	50	0	0	0	0	0	0
fsh-generated/resources/Bundle-643c3e42-ab90-4354-9b98-f01b4740d3d9.json	33929	9	0	0	0	0	5	0	1	34	0	0	0	0	0	0	0	1	0	0	125	195	0	0	0	0	0	0
